userId,knnSim
1,0.8891864577927198
2,0.5532319443900857
3,0.8406971399640953
4,0.8163455809257217
5,0.8034910367375329
6,0.6737033504939439
7,0.6193579617192608
8,0.7643128397077071
9,0.4344074184853552
10,0.6142305767774823
11,0.8195599833062913
12,0.3901548761272208
13,0.5000423279791865
14,0.8636841355824408
15,0.6759826356367664
16,0.7873834522910815
17,0.7447372801366408
20,0.4401657240742222
21,0.8914847621266815
22,0.7227079361855359
23,0.8200633542648862
24,0.6937267977286066
25,0.5309921799410765
26,0.5938628021159006
27,0.4557605543259613
29,0.8612124648441285
30,0.3938201596476114
31,0.7786825140367769
32,0.8569653476400799
33,0.9162696102179476
34,0.6631372851941026
35,0.7864690078904624
36,0.6119122307767983
37,0.6796538453834908
38,0.8201488731820287
39,0.7548714401075854
40,0.6737564823372945
41,0.7634963307761294
42,0.6745665809678533
43,0.8370891190464801
44,0.6878537979616838
45,0.8736202751786513
46,0.5222584620580758
47,0.5992343808977143
48,0.6331750098164085
49,0.3528654967949824
50,0.6242967224132083
51,0.8845930119418356
52,0.8738709350425906
53,0.32895385046460257
54,0.6721688623886665
55,0.7953624590580615
56,0.8971584677948051
57,0.6825811142009397
58,0.833685499157156
59,0.7411571558566508
60,0.6621640080564645
61,0.7673655158941953
62,0.5180105856059413
63,0.8527438169543305
65,0.6446154918514778
66,0.6936878810956764
67,0.8229985948754253
69,0.7588200639691461
70,0.5943659868081649
71,0.8182511541509521
72,0.5639297061019577
73,0.7155362129126611
74,0.5494397309788112
75,0.6012472633659927
76,0.9030073887588695
77,0.4590962866793333
78,0.8117003383229224
79,0.7870021345966669
80,0.77489347727146
81,0.6178431022476379
82,0.7356338685831284
83,0.737646608564329
84,0.6621306065737366
85,0.4694463333617726
86,0.8166355226621452
87,0.5266842768578628
88,0.8514055838943767
90,0.7580783696675358
92,0.3284709102813994
93,0.7228457045567225
94,0.8725260082727324
95,0.7771672480529265
96,0.7722289858783482
97,0.7256673056225799
98,0.6080839869117765
99,0.8881931053625143
100,0.7539047509764562
101,0.6174783561008971
102,0.7503329198205274
103,0.7372066673950168
104,0.770802966027522
106,0.6391100149585505
107,0.6251549197941655
108,0.7270837263731503
109,0.8695184093429408
110,0.7053135481677848
112,0.8675611539182194
113,0.8563574087652981
114,0.7838593137144716
115,0.8022647482161399
116,0.7764641733460826
117,0.824530355927637
118,0.6178124371991988
119,0.8070870630967667
120,0.5651308849769822
121,0.7157638841472811
122,0.7755334863964437
123,0.6950105511446958
124,0.8297429439199017
125,0.8413730398510838
126,0.798369286014748
127,0.5158841850602199
128,0.792956451781295
129,0.8107517273320174
130,0.9209405510718494
131,0.5356743643492763
132,0.6150739549236715
133,0.5051636437866326
134,0.7172710656164153
135,0.7239667612290712
136,0.7397294340000602
137,0.642020310326588
138,0.711145224047506
139,0.7843703390563919
141,0.8222834735033834
142,0.8946077833291531
143,0.6680137186555405
144,0.7927559279304299
145,0.38841169479413173
146,0.7011868495762861
147,0.6018088368724431
148,0.6579775453562023
149,0.8014194762168715
150,0.7012227898798096
151,0.6563923562096442
152,0.8025413155664213
153,0.46812255853855517
154,0.5821088611985923
155,0.557582780620342
156,0.6703900513477876
157,0.35950703985928445
158,0.5666872362526333
159,0.8103197522046542
160,0.7225821599020422
161,0.6237109552950022
162,0.7998718616435097
163,0.683912866694743
164,0.663029041835386
165,0.7279882077200885
166,0.8441802404352139
167,0.8168366248079809
168,0.7719546983174066
169,0.6720685947449163
170,0.6538312598128323
171,0.7569893993222488
172,0.7234378767282713
173,0.7259401317984769
174,0.8682675862499546
175,0.495967980286498
176,0.6597608187386369
178,0.7234286585352814
179,0.7949601311073009
180,0.17943110890571407
181,0.7338080800504242
183,0.6719034561689793
184,0.8041789155907351
185,0.5052150077205888
186,0.820662195974355
187,0.6425857629211751
188,0.8187332362203168
189,0.5350800531361675
190,0.7416364203665353
191,0.7470374650340719
192,0.5343660988063852
193,0.7043690903309215
194,0.7463637747916557
195,0.7025306283090887
196,0.7071882736399562
197,0.7712881976254655
198,0.732339387141491
199,0.8471530953869896
200,0.7750826804230924
201,0.885249346957964
202,0.7893049850080397
203,0.7989023773672627
204,0.7762269798896144
205,0.5230149896428542
206,0.37103519300074056
207,0.5818345930029559
208,0.5326772400348662
209,0.6133759484631433
210,0.7035488155911807
211,0.5908631663433409
212,0.9243326083209279
213,0.7469909233107037
214,0.747027639253182
215,0.7435301005175627
216,0.7487885321375889
218,0.0
220,0.8033959262612246
221,0.7866981292361351
222,0.8836232388212776
223,0.8383427227436812
224,0.722133622204055
225,0.4165420741762869
227,0.7863584172420104
228,0.7694347313113503
229,0.5955174503120928
230,0.7648705122434929
231,0.7796837345824241
233,0.850272851594834
234,0.619234679454998
235,0.8618552711182264
236,0.5733620517401735
237,0.7987880163823469
238,0.6118190474319757
239,0.8289791729040181
240,0.805737247869042
241,0.8440167158506284
242,0.8958906300438199
243,0.6711174558298316
