userId,knnSim
1,0.6081148624236676
2,0.6816804737672839
3,0.6948827525898565
4,0.4375776744130646
5,0.6345921318000388
6,0.773340982356268
7,0.8028739178775761
8,0.49379144375661066
9,0.5548505777027769
10,0.5837284140735549
11,0.6909543117381096
12,0.5359852747323703
13,0.6049013355147335
14,0.8689246077442012
15,0.6431825166211927
16,0.7994215523823042
17,0.6968146256788352
18,0.4712608555302294
19,0.6454671592108633
20,0.3810623774514327
21,0.6875559599526883
22,0.9493739057924951
23,0.545785810776926
24,0.7103861709962932
25,0.7593295998581009
26,0.7397504339440303
27,0.42575780867998686
28,0.5966919932860534
29,0.6954347364498347
30,0.6612719842090299
31,0.5944829418598812
32,0.7965064208379022
33,0.7449912032229273
34,0.6513506644709587
35,0.6721480502713721
36,0.6111878853440441
37,0.5537876623237613
38,0.7598116183550176
39,0.4528758152352642
40,0.6825595375341811
41,0.5521400437089362
42,0.5944541033609516
43,0.7728350723234261
44,0.8221709361107552
45,0.527604513761137
46,0.6184055556203277
47,0.5704137551267804
48,0.9120695818753203
49,0.4492628163572588
50,0.3702026152021773
51,0.47751540427938227
52,0.4913618620119695
53,0.4291776792998457
54,0.5686330242935711
55,0.9487280412053114
56,0.8234114527957611
57,0.7138907805973195
58,0.6575992286426425
59,0.6555156563707628
60,0.7225877040539567
61,0.7531102387762678
62,0.5728256631093327
63,0.6211886285908086
64,0.6290490887126865
65,0.5962332746102939
66,0.6913363713192121
67,0.7033821418100811
68,0.5394217784380458
69,0.4757103398800235
70,0.5344472859162499
71,0.8414568014844658
72,0.704550072984262
73,0.44025449500228175
74,0.33853585561519717
75,0.514903832619871
76,0.5925683924005317
77,0.8342352933052067
78,0.7914871163545666
79,0.47783268121442835
80,0.6802229313703303
81,0.9501268963779056
82,0.7774192779024677
83,0.6678832586420784
84,0.48248099651372284
85,0.46738998598790216
86,0.6452874886512783
87,0.4931210423836579
88,0.5452019426122832
89,0.6326657020254626
90,0.6341770045706117
91,0.7914729077517837
92,0.7047970191339266
93,0.6648152164065987
94,0.7857739773486189
95,0.8399677477671876
96,0.47071008928053687
97,0.641856050540171
98,0.7533264778762334
99,0.863388129224793
100,0.6719125885760304
101,0.5139417662696321
102,0.6659224484837755
103,0.44182025089499233
104,0.9035025820574728
105,0.34621854452314754
106,0.6440358930227778
107,0.5977247888611145
108,0.7795346615316542
109,0.6993001964017913
110,0.6191231053958182
111,0.5384895449368721
112,0.8142245429666084
113,0.5291446501062448
114,0.9089262318031982
115,0.524432773251627
116,0.6063735958371715
117,0.5047742880104557
118,0.8378203534131619
119,0.7565075225953579
120,0.6089812359884553
121,0.5780187233863232
122,0.8100856139585073
123,0.7453335995937118
124,0.856057218696399
125,0.7247160626133775
126,0.8458619667773959
127,0.5775597139995029
128,0.6915884411603503
129,0.7696356728921491
130,0.4874986270672005
131,0.4717562821876863
132,0.7650410719159244
133,0.7224188210365386
134,0.9463808203293297
135,0.6179578377785236
136,0.5937191829782767
137,0.6427927051674233
138,0.549074419300657
139,0.7186900433573326
140,0.44658579491560657
141,0.669181855442286
142,0.6056603350670716
143,0.6505157610767015
144,0.6989109805927818
145,0.8444776138344304
146,0.7055806638066686
147,0.6260902940668315
148,0.6812750316862765
149,0.514929383863499
150,0.5465447936007977
151,0.6982256768716393
152,0.6374148279193395
153,0.6213341515530598
154,0.5174853122657362
155,0.7437464711451375
156,0.6066284493426634
157,0.5092707484334938
158,0.7803334582823275
159,0.6000048617395232
160,0.7238126606533052
161,0.7664184311355833
162,0.5090602800808941
163,0.671840682286165
164,0.4884619944990578
165,0.7411771031047624
166,0.7731104543101309
167,0.6660666709594086
168,0.6765333034530873
169,0.6263007599853515
170,0.7735810736948203
171,0.819225221014836
172,0.627611688065122
173,0.6393263698240491
174,0.829512478620323
175,0.530897707611775
176,0.6673970373165815
177,0.5794758702135908
178,0.5438969093558097
179,0.6023201991032539
180,0.5685011877563582
181,0.6613492990211451
182,0.6002900773376135
183,0.5284862969618098
184,0.8050913086554519
185,0.5904734063005536
186,0.5434731244186044
187,0.7527374718007007
188,0.6211850526764627
189,0.7208745646891712
190,0.6827078048059667
191,0.590090340417579
192,0.6810597294742436
193,0.3762570759869292
194,0.6234628162633116
195,0.5988845504296768
196,0.22786861555983443
197,0.7245800812911155
198,0.6253614206593312
199,0.39582537488504743
200,0.6880034086620205
201,0.7048349620267025
202,0.657255034733371
203,0.715823002256799
204,0.7442275850923245
205,0.5845797809082296
206,0.7534144114515083
207,0.6197992213799155
208,0.7576986797852426
209,0.858003610769772
210,0.7940144341060413
211,0.6034020388602536
212,0.6298014547666966
213,0.7675501179545585
214,0.5942091762050917
215,0.6700087611733402
216,0.5771443761884495
217,0.6012151955802856
218,0.7057382097666237
219,0.6994762368371626
220,0.5782190342012895
221,0.7898956490682594
222,0.5610553249082043
223,0.5827560360388014
224,0.7390334602165107
225,0.5472287190793478
226,0.4293483043701888
227,0.6468265030010226
228,0.7136541251357534
229,0.6214802301402204
230,0.620761734458753
231,0.7087257857936154
232,0.6978467869519781
233,0.556215683015769
234,0.37539054443109576
235,0.6671380977217264
236,0.47866798166969315
237,0.7772078285037055
238,0.8016223364547663
239,0.3244836608075696
240,0.6713537113701324
241,0.6288972123461865
242,0.6349110365091841
243,0.603879626380941
244,0.5326117158723951
245,0.46672630939295906
246,0.9562956328505451
247,0.8288468504039043
248,0.5638654156873947
249,0.4012721276697286
250,0.3300861852817323
251,0.6520174686108826
252,0.542678752785936
253,0.5914672772898846
254,0.5057085055545698
255,0.45471431344092483
256,0.5175993288823639
257,0.8086825784165358
258,0.585877941541912
259,0.7587756536338757
260,0.0995136110289764
261,0.7031114009488145
262,0.4857378573427382
263,0.5270342402037135
264,0.5144393417402224
265,0.7866250448867821
266,0.614354613643008
267,0.6888034811104635
268,0.6216218428813745
269,0.6340426868300761
270,0.579900501918715
271,0.3107796767914071
272,0.667366309583634
273,0.6200900919670508
274,0.4058821083138999
275,0.4183959419130052
276,0.5472112912867668
277,0.40877813653573347
278,0.7780841201335212
279,0.561670354046642
280,0.7928151676815576
281,0.6593665601420419
282,0.44591694612995286
283,0.5768595547906208
284,0.5364272610064609
285,0.43427066482227317
286,0.6937872654390623
287,0.5946162580360876
288,0.7748481270549433
289,0.47096150654881175
290,0.8674293075516334
291,0.38078680178471974
292,0.7716884858317463
293,0.5788074397821482
294,0.5736685131033289
295,0.6167616407354961
296,0.7601613222210344
297,0.6836427956759914
298,0.3509144836853335
299,0.5958008139244901
300,0.5926798952873807
301,0.8187446430758252
302,0.7681408652596382
303,0.5519639649593774
304,0.7585412683337883
305,0.762808274994663
306,0.5595878549363275
307,0.6413401559986858
308,0.7920425426717177
309,0.798626941655161
310,0.6445214117647986
311,0.6269520225176503
312,0.5438283909098838
313,0.4954862081781135
314,0.6293463115315732
315,0.5505707500179393
316,0.566113978736242
317,0.6994161787379504
318,0.6663884787992278
319,0.6490329181944341
320,0.806607525066254
321,0.7736170290344784
322,0.41555263937367093
323,0.7865348536053927
324,0.6194937578803772
325,0.5781643893166659
326,0.6468695248192401
327,0.41030957654942174
328,0.6686005966249642
329,0.7064755283459622
330,0.8578969484424973
331,0.6381304957681774
332,0.42804103872705995
333,0.7530017110546781
334,0.6719068054227373
