userId,userSim
2,0.5154268820995891
3,0.798720150911348
5,0.4715436577891623
7,0.7072509631069352
8,0.8709067780784487
9,0.8110365056335991
10,0.5604587777238839
11,0.887663382734575
12,0.4906837142427017
13,0.907279571355323
14,0.624960967359914
15,0.7802863800462964
16,0.6603173985630129
17,0.8083087500966223
22,0.6762886840664661
23,0.8033450061154607
24,0.823681922164478
25,0.4003628396589375
26,0.7982804343991946
27,0.5921291602087053
29,0.8632492495134234
30,0.5683877319111091
31,0.6246533058845191
32,0.8168526832817791
33,0.6921384427222071
34,0.7089348380201419
35,0.22987531867051791
36,0.7369314341283608
37,0.917904010821728
38,0.7788888551813177
39,0.7195131957903292
40,0.6758136285812832
43,0.6381198384492865
44,0.7134147545310323
46,0.714182957592379
47,0.8837944492698987
48,0.5243023992193732
49,0.8189897930553962
52,0.866046937366312
53,0.6278822181955434
54,0.9472178149857011
55,0.6399723886696206
56,0.7545359257921056
58,0.7782815258773792
59,0.8309154261517463
60,0.5490099575986331
61,0.8001581777438973
65,0.8220475013556905
67,0.6611415810962873
69,0.7446323902880393
70,0.7193921875078962
71,0.6308978672021538
72,0.8486547637707548
74,0.8033233242049991
75,0.7646319540900035
76,0.6693996514969244
77,0.5418051441973873
78,0.8790329519660446
79,0.6383557428548333
80,0.4703959703629034
81,0.5447967910863875
83,0.8638103447924118
85,0.5879233002113042
86,0.667415842829829
87,0.6607784206350569
88,0.7007799873004884
90,0.5069929114888928
92,0.6550391440273451
93,0.7719385596324645
94,0.6822757542077956
95,0.6583829928797624
96,0.8994165697069965
97,0.8879640672945321
98,0.6656505523702549
99,0.6815798298044409
100,0.5011128868001828
101,0.7910613765831875
102,0.6775805650772858
106,0.5692554389368767
107,0.7607651559314839
108,0.6083569590758814
109,0.7697032456260783
110,0.9600008881505773
112,0.8716430503948924
113,0.6413377661749594
114,0.7112671468983852
115,0.7367009114190103
116,0.7434689955516259
117,0.6918750671029963
118,0.746345776592696
120,0.6803532738786685
121,0.3354544810500804
123,0.8170014999830857
124,0.591561629420978
126,0.728032282953
127,0.4279997760267869
128,0.6670227459453141
129,0.5578096594639261
130,0.686686316268776
131,0.7389230585095145
133,0.6879495958474724
134,0.8521383870618386
136,0.9152578031601554
137,0.8260761973876808
138,0.744810234809134
139,0.7261503785960945
141,0.5899416407566218
142,0.6829633640910527
143,0.4764612407090447
144,0.8018212487368599
145,0.7482160446652814
146,0.47560612478599124
147,0.6659117477122796
148,0.4796294569747838
149,0.6202569864908332
150,0.6197609656583892
151,0.6712091312640168
152,0.812140696924076
153,0.6274729029228289
154,0.8268640956770144
155,0.5628885491282482
157,0.36326094120676916
158,0.6954328050831975
159,0.5611240962868466
161,0.3861390407795843
162,0.6089503271330708
163,0.5924698230795394
164,0.6092676190518742
165,0.8373630421420184
166,0.611794096120262
167,0.7204932689459184
168,0.7997515364499882
