userId,mfSim
2,0.46921701877602834
3,0.794661769776084
5,0.4373266018098853
7,0.7176112647676532
8,0.784286445813345
9,0.8283943574235811
10,0.5006601079508424
11,0.8983987130548677
12,0.49068371424270163
13,0.8178216535613194
14,0.8276125403659014
15,0.8303266398560566
16,0.8414004892567475
17,0.6716960071082705
22,0.7740724397935463
23,0.8403269175368828
24,0.8145966490396482
25,0.23728792684189445
26,0.8685908694054613
27,0.5921291602087054
29,0.8546995061414956
30,0.8096511412617573
31,0.6246533058845192
32,0.7478057498190029
33,0.6553006694802262
34,0.8217661266803068
35,0.23905045263903757
36,0.9638892865837693
37,0.9906129580516059
38,0.5669266400465233
39,0.6462241452649579
40,0.7249105831110815
43,0.7953911347005742
44,0.7134147545310323
46,0.795970029313263
47,0.9092159692840647
48,0.7803013323630963
49,0.7334564332252549
52,0.7514524065215085
53,0.6906187583747453
54,0.9953799854969881
55,0.7676204756360842
56,0.7676501811202976
58,0.8590345309105929
59,0.8802798318990553
60,0.6072285105943855
61,0.7333142884763636
65,0.7716903955388891
67,0.7176112798211713
69,0.6471324445102576
70,0.7839168803918626
71,0.6308978672021538
72,0.8051909836828666
74,0.6266340134268954
75,0.7130546105649298
76,0.7150404386279238
77,0.7387731964962331
78,0.8790329519660444
79,0.6587737972794669
80,0.922715839325992
81,0.5716004690604711
83,0.7153428321156521
85,0.6370970739016248
86,0.7799410561307285
87,0.538121925065717
88,0.5520293038714471
90,0.3689996338643909
92,0.5657851319180122
93,0.5917903777791249
94,0.9181196438580744
95,0.6091849018212756
96,0.7791666342742517
97,0.7892951731939559
98,0.7274715569232708
99,0.8060228195361793
100,0.5712746694305474
101,0.7910613765831876
102,0.7590253592482697
106,0.6596318702435706
107,0.8168497455699283
108,0.6097440604911798
109,0.8688334631070916
110,0.8924322642576841
112,0.6445265540437048
113,0.6201140814779262
114,0.8731160675395304
115,0.6838931820231877
116,0.8121848975679044
117,0.7280163502645011
118,0.533017669762
120,0.6035541731021602
121,0.6095407925431393
123,0.8596572818694884
124,0.4566869603290407
126,0.9071300227538632
127,0.43817424541572303
128,0.6670227459453141
129,0.7235588511885095
130,0.8186390121723494
131,0.7066620353726695
133,0.4301804778600306
134,0.81532531168661
136,0.8713992516979528
137,0.7283842545349921
138,0.4751663647218317
139,0.7682951415275239
141,0.6116167623092861
142,0.8187318088533605
143,0.5392107935565202
144,0.7315702996532097
145,0.8273681659663759
146,0.34921071291437455
147,0.6659117477122796
148,0.666068471926935
149,0.5170809460767352
150,0.5287969151067397
151,0.8182041379771523
152,0.678193093735099
153,0.651412214904644
154,0.7794607107819312
155,0.5563761342101551
157,0.6008882437812484
158,0.6916435366210921
159,0.5529815508415377
161,0.4285790509094238
162,0.6197897175376867
163,0.6404442291872079
164,0.6092676190518742
165,0.7080732463508091
166,0.8024642498645572
167,0.7417795051957925
168,0.7901664107551463
170,0.7725371884425808
171,0.7387031679517182
172,0.39946062101118945
173,0.693192503008305
174,0.8142094932883736
175,0.48146072016992403
176,0.9599848716031704
178,0.825598738689065
179,0.8585291287255962
180,0.5810166496243884
181,0.7454551197954334
183,0.6313365109766038
184,0.8192311353124424
185,0.41845438756606806
188,0.33482479614758237
189,0.4634363074867459
190,0.6637168559087551
191,0.813765299649942
192,0.7323942091782112
193,0.7848754253617186
194,0.8188786981443729
195,0.9203408660621845
196,0.50935347309655
197,0.675440332458707
201,0.872580225845801
203,0.6666537673556048
204,0.7522562324746739
205,0.8321761144070945
206,0.5541430599814197
207,0.46793140067586636
208,0.6043103987012273
209,0.7362289708662466
210,0.5259556175171659
211,0.8332262405986925
213,0.8005861948559821
214,0.5019598484944128
215,0.7897495531135809
216,0.6871218296588395
218,0.0
223,0.8633326786209203
224,0.5584442984528197
225,0.563595394725979
227,0.6659337950128913
228,0.5857759444041827
229,0.6980055874138001
230,0.8063893851791812
231,0.705051346678205
233,0.7649913138157749
235,0.8427610946196341
236,0.783852295734394
237,0.7564193845923171
238,0.7383278881760617
240,0.8307218261106316
241,0.63732073018957
242,0.9249841853850683
243,0.5352040082966808
244,0.7766216437411511
245,0.32022586868797337
247,0.7677953734548619
248,0.2824099880596641
250,0.46741765848388717
251,0.0
252,0.46904775359443146
253,0.6868118524943805
254,0.7639107597812045
255,0.545579901049397
256,0.8179343973277825
257,0.5411711958223134
258,0.7836319281535867
259,0.31702551031523796
260,0.6828302238394067
261,0.6385653597852096
262,0.3639119861267686
264,0.6137064453688398
265,0.6921731857195699
266,0.8231789555117667
267,0.6126856339833594
268,0.6462111412454501
269,0.8374716148984841
270,0.6163014243555377
271,0.6547811611632911
272,0.673722611499213
273,0.7204447753667487
276,0.4361865615728325
277,0.5839286816968842
278,0.6818098694371755
279,0.7213682629772995
280,0.7018033045982552
281,0.7217357578308483
283,0.438674441188297
284,0.8531661403182506
285,0.7360948848368997
286,0.7546650713854268
287,0.803783525919486
289,0.6010654506714784
291,0.5237336835912842
293,0.7550330457307637
295,0.7486524002578657
296,0.806347205780666
297,0.5534828287943402
299,0.7467735484415781
300,0.5360612844592808
301,0.7067805774821835
302,0.7344972750099272
303,0.7979517758193017
306,0.5458026022994026
308,0.725899166031164
309,0.6622026607322673
310,0.8169503753422694
311,0.7924946275942976
314,0.8352436916299929
315,0.3609953400716616
316,0.6277780834759674
317,0.676382797019699
319,0.6304638562080203
320,0.32103530956396115
321,0.5850135122824364
322,0.7091183158256781
323,0.7991590686944277
324,0.6864340991925477
326,0.8114514533480636
327,0.8673952896040972
329,0.5083860575980271
331,0.7145088221444725
333,0.7298350641632961
334,0.6314366925981405
335,0.43784160350647544
336,0.7097331743079475
337,0.686588563545506
338,0.8048238349996634
340,0.8865075178261108
341,0.6715071670749787
342,0.5179088146302855
343,0.7972433915349073
344,0.7576669953459231
345,0.6838043303900915
346,0.8223124508465373
347,0.6087844156217443
348,0.7202143506097826
349,0.7553369527571032
350,0.7216445230405008
351,0.6000488933207924
353,0.7954764377682995
355,0.5289576145972275
358,0.6732778064322962
359,0.7933357273449783
360,0.816287756769653
361,0.7830578659060926
362,0.66120589103
363,0.7929597408419593
364,0.0
366,0.6990801367419706
367,0.6556448264398061
369,0.8964639663622289
370,0.8354351006769034
371,0.4951526529696548
373,0.7026890672948277
374,0.649032336131157
375,0.7932841161366782
376,0.7461570483565116
377,0.8296827106462448
378,0.7968732289358941
379,0.7981617076779781
383,0.871766058432872
384,0.7164787535314137
386,0.6149464673959779
388,0.372104412221619
389,0.40326473741823526
390,0.6943892989756812
392,0.7654168608954498
393,0.6629214307460416
394,0.0
395,0.6053655791829653
396,0.9246945336463017
397,0.7853066191736968
398,0.826136411997045
399,0.6138962482555874
400,0.8987475106106111
401,0.4030587745026935
402,0.5240647188320993
403,0.8915841911675655
404,0.755612345432213
405,0.692267165369024
406,0.5472144685041801
407,0.7357458450535567
408,0.7911912405582301
409,0.8186342655007061
410,0.8531226664876973
411,0.9334554397823124
412,0.618511934104819
413,0.9348175036568582
415,0.532887749514853
416,0.6605371004132109
417,0.6738116878493764
418,0.7512824374555036
419,0.5900637597121156
420,0.6147719491327572
421,0.6487947759445991
422,0.879247101535559
423,0.7512106400941313
424,0.4615513905681988
426,0.6119021782668668
427,0.8624843626923032
429,0.8026705865007979
430,0.8379579681623043
431,0.8087646625797495
433,0.43458648071031303
435,0.7503006745290837
436,0.6843355096797012
437,0.6560094685934601
439,0.5965363209562385
440,0.6872156529321393
441,0.6753660676744346
442,0.0
443,0.827194106942601
444,0.7782726385486725
445,0.7875533665587534
446,0.810029347269952
447,0.6894342548941498
449,0.785157619256546
450,0.7967197839992638
451,0.7887928385886315
454,0.7534495670072081
455,0.7793868220123914
456,0.624422218674094
457,0.9099519458484433
458,0.7472550362212274
459,0.34720855747539864
460,0.7050588610631243
461,0.7266109815449016
463,0.8655320568437362
464,0.8049742558220131
465,0.7923100131996409
466,0.6967525258754984
467,0.8190705130847702
468,0.700808658603657
470,0.8409653121302422
471,0.6313213324965061
472,0.6544632542950123
473,0.6677278710807639
