userId,mfSim
1,0.6797501776806527
2,0.4894359599815998
3,0.7335265088151205
4,0.7403991258703662
5,0.5040667205198455
6,0.7843124368956191
7,0.7999768593102092
8,0.7629114595835156
9,0.648598185136639
10,0.9157447815677607
11,0.8693645822293031
12,0.35330245720308573
13,0.5525070677093855
14,0.8392810850499058
15,0.6633453566321255
16,0.6819846400760557
17,0.7181261988979538
20,0.8088284564719704
21,0.7236891155039614
22,0.9057801315108659
23,0.5692619759010352
24,0.6937169361658786
25,0.7373046657880691
26,0.6073875781221733
27,0.3646165931308134
29,0.726677170852787
30,0.44836336845053804
31,0.6313507764793462
32,0.760862792758992
33,0.790186730298829
34,0.8053085802661468
35,0.6593591542434102
36,0.720775318392979
37,0.8038229282158345
38,0.9121106058548077
39,0.70355935884976
40,0.5728115732354503
41,0.7604944609087215
42,0.6474506170244876
43,0.771238178323844
44,0.6981116796484743
45,0.7167917284924484
46,0.6648781287132899
47,0.7943651921148585
48,0.46962511064215057
49,0.5460259725659649
50,0.744309630758369
51,0.8124518010700047
52,0.7581293410944993
53,0.3648061559797083
54,0.7237192410068852
55,0.689276271982998
56,0.6482608925760509
57,0.6495316270503798
58,0.8140659438409222
59,0.864295593650507
60,0.724440616577003
61,0.8477191514245344
62,0.7544957970686441
63,0.8374866356968733
65,0.8996295063150115
66,0.8147855883030541
67,0.8227843990209718
69,0.8582599764372265
70,0.4440969148830742
71,0.9579419213880944
72,0.7460715026429655
73,0.7883450324779058
74,0.705029590702951
75,0.6871048055368794
76,0.6515626400336594
77,0.9031565586191358
78,0.6617062609364864
79,0.78178807916782
80,0.7427398608201171
81,0.5408791613268242
82,0.5849107388227642
83,0.8928569906596936
84,0.6412243421853138
85,0.545705026207619
86,0.8019704919727151
87,0.4804495767679454
88,0.9006992211086565
90,0.6351019965449493
92,0.606512970732078
93,0.6702684938506097
94,0.857561015764366
95,0.62363085421582
96,0.8701586219847891
97,0.38329007418671823
98,0.6258640552984236
99,0.9119020352307687
100,0.6128763792932459
101,0.5196027909001879
102,0.710801298718105
103,0.7309577388710192
104,0.8628643706816284
106,0.669290750114394
