userId,ncfSim
1,0.759523396681615
2,0.0
3,0.6756058184476701
4,0.7019086675777543
5,0.5315489471261943
6,0.6894427555998313
7,0.6852384159239279
8,0.46696170250439134
9,0.5244050454410838
10,0.5856340573369865
11,0.3903872860818244
12,0.7378731278839306
13,0.7434405331056936
14,0.6628053873136727
15,0.6427912454321253
16,0.6506564171611604
17,0.4533492687761277
18,0.6987506714531321
19,0.5922261378344066
20,0.6203526232118161
21,0.810188690186505
22,0.5173857813931233
23,0.6644870840381869
24,0.4311701119505102
25,0.7296741652096481
26,0.5052914686766379
27,0.581760378854552
28,0.6253509850439374
29,0.5625354352046882
30,0.4424360365669947
31,0.5730424212211832
32,0.6713859005851434
33,0.7291294808726415
34,0.5124775598857206
35,0.7953884752629445
36,0.356207652128031
37,0.42638849510362703
38,0.6533304781246645
39,0.832660656469403
40,0.5204127923994661
41,0.4028051619330099
42,0.6681554743354858
43,0.7747182146932738
44,0.6663727958811502
45,0.6537917944858094
46,0.3631076101707297
47,0.6527188101477244
48,0.45419838085187525
49,0.4636130698832813
50,0.6264639223856427
51,0.6186692643015577
52,0.610315948141609
53,0.6412900948729923
54,0.7087507387771139
55,0.4192955303756642
56,0.5233364350573168
57,0.7664337557120855
58,0.5119061957962204
59,0.5934136147473997
60,0.4619639266033884
61,0.493035743421666
62,0.8578366967996603
63,0.7696723230175415
64,0.6624907095223833
65,0.729690125970571
66,0.7091332083660399
67,0.5342699495110023
68,0.5942939418558776
69,0.43523218479629344
70,0.7498821115203548
71,0.6863485866188495
72,0.6180152427633804
73,0.365093912250297
74,0.5739160803159781
75,0.6666556752610044
76,0.7068799637611544
77,0.45052126888304894
78,0.22106870957828417
79,0.5983480496544227
80,0.458882249151118
81,0.8283771020069248
82,0.5589729244151701
83,0.5988989054603653
84,0.7373481305792484
85,0.4171128050177071
86,0.7429063539902737
87,0.0
88,0.7570963135466553
89,0.5848733446218926
90,0.46075685784076575
91,0.6654774395731037
92,0.5008982622450457
93,0.501748342024871
94,0.5578431461344544
95,0.6917047793234354
96,0.5856810953813918
97,0.33290164475767486
98,0.5750473682665144
99,0.4761257137009752
100,0.73328838791624
101,0.729164235574223
102,0.5969013382928063
103,0.7833675294772371
104,0.6496401929284243
105,0.6726046664626694
106,0.5542564350511618
107,0.42983165236142695
108,0.5422671859048597
109,0.5719055132270683
110,0.5138095104882908
111,0.6608408653139448
112,0.847784270799677
113,0.5758526426101604
114,0.5465070887413075
115,0.7167196999429372
116,0.6563688255769825
117,0.5776220672155709
118,0.4857775777978613
119,0.5894432634066102
120,0.4762946601123847
121,0.49450775557978877
122,0.5846130309695958
123,0.6132119724455544
124,0.667002086817107
125,0.5708082835013054
126,0.7351931324350276
127,0.4986122446670932
128,0.44717580796639517
129,0.5407736791559653
130,0.35940243976133923
131,0.459355049260632
132,0.5898651023139213
133,0.5870316900967014
134,0.6151831014896982
135,0.7307180835037225
136,0.8232436272136963
137,0.6729074144069179
138,0.0
139,0.7540060270338563
140,0.6936160772276683
141,0.4548962871666356
142,0.5978721544041147
143,0.5656158996086312
144,0.5132779197965598
145,0.44924483522054126
146,0.5279163336464477
147,0.4498804779549498
148,0.5459007376801771
149,0.8071068008888017
150,0.4709694467025451
151,0.7067989444832486
152,0.45835798968077024
153,0.7912875065165283
154,0.4022897699663048
155,0.34799106902807436
156,0.5458784622514383
157,0.4961162590274905
158,0.6770460834474281
159,0.5265823965755961
160,0.7036681693349663
161,0.5638018800430048
162,0.44741823907989814
