userId,ncfSim
1,0.7371414254379948
2,0.5005892381864583
3,0.6314584645135746
4,0.7816800832828741
5,0.2509487382089189
6,0.4640858241370508
7,0.5936825986224348
8,0.7475240605934418
9,0.5587748267446064
10,0.5556580455691101
11,0.4716823540556218
12,0.32130000469221365
13,0.31450559965946867
14,0.7330318307641628
15,0.8292112452676912
16,0.8167817872991631
17,0.2815340677153858
20,0.6878950369448956
21,0.6828696215191729
22,0.6154148255781811
23,0.6577785831001599
24,0.6525558060633867
25,0.7027653727801677
26,0.6987698374217283
27,0.42330032888117297
29,0.687191572552274
30,0.36532656073048014
31,0.5370547467689866
32,0.6991221520236881
33,0.8287862312131347
34,0.7123553685942069
35,0.47589810673116745
36,0.8819429689691557
37,0.7122172795010259
38,0.46105409264287434
39,0.7812857822432708
40,0.6763528720680704
41,0.7875015179009434
42,0.6811728031274996
43,0.5842366897142377
44,0.5818567669309819
45,0.598405348385322
46,0.3637482456994533
47,0.661999381713412
48,0.4339596723407174
49,0.4519160641587701
50,0.5195636236261243
51,0.7032939319585483
52,0.6832065127296902
53,0.11558819450620478
54,0.6210677862800711
55,0.45595159302082866
56,0.6063638930107369
57,0.6630980637853108
58,0.6792506154432281
59,0.6841116906748516
60,0.6534863712843643
61,0.637092750662725
62,0.4036438073420718
63,0.752638747340119
65,0.7204819202332683
66,0.7758955338060758
67,0.7037622247111426
69,0.6545733574716188
70,0.4809123369839659
71,0.6501485017071668
72,0.6751233626504946
73,0.5076117135175595
74,0.6793347147749575
75,0.8283901574079086
76,0.8191416309477805
77,0.6799107646165972
78,0.8442306305898891
79,0.6973095690612702
80,0.3897509061946058
81,0.8491804287583549
82,0.6233535625456555
83,0.7318794132277634
84,0.6496066563758919
85,0.6654959943448421
86,0.7668461544411022
87,0.3059176912530836
88,0.585604126417882
90,0.8235440818997185
92,0.36695953085323724
93,0.6394774760736751
94,0.6771223081403359
95,0.8279390402870564
96,0.794689444890559
97,0.7197875131058064
98,0.5028885989806628
99,0.5065259297062614
100,0.7627935984391654
101,0.6509189284787513
102,0.7782344103268695
103,0.7827607665032165
104,0.6148119539025672
106,0.4155106590343596
107,0.7596756504195944
108,0.31172830094512405
109,0.8445507535690063
110,0.7333316998791765
112,0.6914882985575427
113,0.8228705787809115
114,0.6277873966160494
115,0.7164099201400312
116,0.7911165823903994
117,0.6485251534914502
118,0.675574454550959
119,0.655151377247527
120,0.6045874788818627
121,0.6575592175433076
122,0.7622646547163323
123,0.6566318226849828
124,0.5926082670582157
125,0.8168566725223493
126,0.0
127,0.4408710602079839
128,0.5966005678557069
129,0.4781913822695707
130,0.48574149370055286
131,0.42178912006662106
132,0.7581557283748857
133,0.4163912335969102
134,0.6339248099202915
135,0.6205000249158206
136,0.8948609372172731
137,0.5582203262130602
138,0.6879691797124262
139,0.4769754038387565
141,0.720668327210845
142,0.638834114285233
143,0.5439403216268434
144,0.6654646766815959
145,0.6494247239808331
146,0.6561819381000238
147,0.38593074304500036
148,0.4984189671597453
149,0.823520068145957
150,0.502352715279546
151,0.7722432956635009
152,0.6714249454724693
153,0.7462717793196352
154,0.4445641702919954
155,0.7982973549026129
156,0.6325346648858423
157,0.21061066184783067
158,0.6201557726725903
159,0.757969595829471
160,0.794380356088722
161,0.5405626750930728
162,0.6091581866920434
163,0.5441313718320288
164,0.5465105624277321
165,0.7088399299949124
166,0.7483168722869727
167,0.8047877115802655
168,0.7730746895038725
169,0.6273752321230878
170,0.7963968740899491
171,0.5062400522331386
172,0.5315599911297012
173,0.7347201298617904
174,0.6411639772394966
175,0.4784134646565847
176,0.5366726080699817
178,0.637283376346049
179,0.7298266385041776
180,0.0
181,0.7355840997754561
183,0.3477997415740458
184,0.6778159177357798
185,0.599497700337361
186,0.7297348834616013
187,0.4382825814278365
188,0.5099003988234557
189,0.47015118806654127
190,0.7134729114308536
191,0.37240881554864125
192,0.43041764941062444
193,0.5917375916384671
194,0.664298070138322
195,0.5008490204569244
196,0.6619736975552825
197,0.4398590490753621
198,0.6218671908736078
199,0.5466076172248405
200,0.6628301982434334
201,0.7070424405173661
202,0.7534208448909583
203,0.659478144330546
204,0.8301755476546209
205,0.436996626207585
206,0.4445378943048758
207,0.5896008279365086
208,0.5026198480564041
209,0.7462771684636628
210,0.7021233387536716
211,0.7870713172312007
212,0.6687620317497087
213,0.5206977915248948
214,0.7334154650898995
215,0.668073835850869
216,0.6416318869981129
218,0.0
220,0.6836827536420141
221,0.7621337690827754
222,0.7900817351038444
223,0.7392572501663821
224,0.686502920819848
225,0.4391068822055492
227,0.7242797340544105
228,0.5069185208239575
229,0.6021882935353224
230,0.7283278955665972
231,0.5903489012258654
233,0.80954800163994
234,0.7372604842810415
235,0.7547220397901626
236,0.5092199027631134
237,0.5037445055458382
238,0.42545288967740397
239,0.8168706429431463
240,0.7151247238997235
241,0.8051922082987514
242,0.601740012508888
243,0.7102478306512087
244,0.6059519365139804
245,0.27893714969129585
246,0.6328641684577121
247,0.7230941445949557
248,0.5031194639022665
250,0.5600135889213707
251,0.5734279741012863
252,0.5489734474248671
253,0.6036440539701894
254,0.7668853197561499
255,0.43456897173926007
256,0.7594485184506214
257,0.749950375936928
258,0.41128757712832587
259,0.6908361599860038
260,0.5145899184801103
261,0.5039986349122563
262,0.9563806131726542
263,0.6581719614249587
264,0.30143719734076796
265,0.6061158571670886
266,0.6459080367030263
267,0.7013086222717936
268,0.6335561646932019
269,0.40076078220827716
270,0.4384962108654196
271,0.7069538774689921
272,0.39869681808843327
273,0.7358647360018858
275,0.7230923196621459
276,0.35526233466618096
277,0.6699071171422104
